date,price
2012-09-04,339.248413
2012-09-05,339.08902
2012-09-06,348.394135
2012-09-07,351.756531
2012-09-10,349.076569
2012-09-11,344.802582
2012-09-12,344.150055
2012-09-13,351.701721
2012-09-14,353.514954
2012-09-17,353.664368
2012-09-18,357.798889
2012-09-19,362.391663
2012-09-20,362.7005
2012-09-21,365.624542
2012-09-24,373.290802
2012-09-25,373.181213
2012-09-26,375.323212
2012-09-27,376.837524
2012-09-28,375.841248
2012-10-01,379.467651
2012-10-02,377.081604
2012-10-03,379.826324
2012-10-04,382.590942
2012-10-05,382.391693
2012-10-08,377.505005
2012-10-09,370.655701
2012-10-10,370.889801
2012-10-11,374.336884
2012-10-12,370.984467
2012-10-15,369.106506
2012-10-16,370.959564
2012-10-17,376.334412
2012-10-18,346.202362
2012-10-19,339.622009
2012-10-22,338.067841
2012-10-23,338.904694
2012-10-24,337.385406
2012-10-25,337.614532
2012-10-26,336.314423
2012-10-31,338.879791
2012-11-01,342.511169
2012-11-02,342.675568
2012-11-05,340.204834
2012-11-06,339.587158
2012-11-07,332.314392
2012-11-08,324.927094
2012-11-09,330.277039
2012-11-12,331.706696
2012-11-13,328.294464
2012-11-14,325.05661
2012-11-15,322.421478
2012-11-16,322.381622
2012-11-19,332.857361
2012-11-20,333.73407
2012-11-21,331.691742
2012-11-23,332.737823
2012-11-26,329.340546
2012-11-27,334.102692
2012-11-28,340.558502
2012-11-29,344.653168
2012-11-30,347.881042
2012-12-03,346.326874
2012-12-04,344.224762
2012-12-05,342.625763
2012-12-06,344.274567
2012-12-07,340.827484
2012-12-10,341.430237
2012-12-11,347.138824
2012-12-12,347.47757
2012-12-13,350.037964
2012-12-14,349.669342
2012-12-17,359.04422
2012-12-18,359.18866
2012-12-19,358.71048
2012-12-20,359.831268
2012-12-21,356.478821
2012-12-24,353.425262
2012-12-26,353.11145
2012-12-27,351.826263
2012-12-28,348.697998
2012-12-31,352.369232
2013-01-02,360.274597
2013-01-03,360.483826
2013-01-04,367.607117
2013-01-07,366.003143
2013-01-08,365.280823
2013-01-09,367.681824
2013-01-10,369.35556
2013-01-11,368.613342
2013-01-14,360.274597
2013-01-15,361.111481
2013-01-16,356.259644
2013-01-17,354.331879
2013-01-18,350.939606
2013-01-22,350.12265
2013-01-23,369.36554
2013-01-24,375.696808
2013-01-25,375.427795
2013-01-28,373.963287
2013-01-29,375.4328
2013-01-30,375.507507
2013-01-31,376.434021
2013-02-01,386.351868
2013-02-04,378.092804
2013-02-05,381.440277
2013-02-06,383.647003
2013-02-07,385.529938
2013-02-08,391.218628
2013-02-11,389.749115
2013-02-12,388.892334
2013-02-13,389.968292
2013-02-14,392.439056
2013-02-15,394.964569
2013-02-19,401.918518
2013-02-20,394.750366
2013-02-21,396.279633
2013-02-22,398.361847
2013-02-25,393.908539
2013-02-26,393.589722
2013-02-27,398.396698
2013-02-28,399.104065
2013-03-01,401.589752
2013-03-04,409.216156
2013-03-05,417.734222
2013-03-06,414.137695
2013-03-07,414.745422
2013-03-08,414.207458
2013-03-11,415.851288
2013-03-12,412.259735
2013-03-13,411.114044
2013-03-14,409.236084
2013-03-15,405.629608
2013-03-18,402.386749
2013-03-19,404.145172
2013-03-20,405.833832
2013-03-21,404.115265
2013-03-22,403.642059
2013-03-25,403.308289
2013-03-26,404.693115
2013-03-27,399.831329
2013-03-28,395.612152
2013-04-01,399.099091
2013-04-02,405.001953
2013-04-03,401.594727
2013-04-04,396.050507
2013-04-05,390.062958
2013-04-08,385.978271
2013-04-09,387.373016
2013-04-10,393.614624
2013-04-11,393.719238
2013-04-12,393.549866
2013-04-15,389.505035
2013-04-16,395.203674
2013-04-17,389.818878
2013-04-18,381.524963
2013-04-19,398.441528
2013-04-22,398.561096
2013-04-23,402.441559
2013-04-24,405.206177
2013-04-25,403.039307
2013-04-26,399.213654
2013-04-29,408.000702
2013-04-30,410.745422
2013-05-01,408.683167
2013-05-02,413.256012
2013-05-03,421.280945
2013-05-06,429.166382
2013-05-07,427.014435
2013-05-08,435.183838
2013-05-09,434.112823
2013-05-10,438.471497
2013-05-13,437.126556
2013-05-14,441.893677
2013-05-15,456.234924
2013-05-16,450.247375
2013-05-17,452.892456
2013-05-20,452.568665
2013-05-21,451.791565
2013-05-22,443.049347
2013-05-23,439.746735
2013-05-24,435.029388
2013-05-28,438.989563
2013-05-29,432.533752
2013-05-30,433.754181
2013-05-31,433.983337
2013-06-03,432.195038
2013-06-04,427.945953
2013-06-05,428.244843
2013-06-06,430.705597
2013-06-07,438.222443
2013-06-10,443.447845
2013-06-11,438.262299
2013-06-12,434.361908
2013-06-13,436.862518
2013-06-14,435.8862
2013-06-17,441.470276
2013-06-18,448.628418
2013-06-19,448.658325
2013-06-20,440.718079
2013-06-21,438.82019
2013-06-24,433.270996
2013-06-25,431.482697
2013-06-26,435.193787
2013-06-27,436.8974
2013-06-28,438.541229
2013-07-01,442.282227
2013-07-02,439.507629
2013-07-03,441.559937
2013-07-05,445.076752
2013-07-08,450.855072
2013-07-09,450.92981
2013-07-10,451.303406
2013-07-11,458.401794
2013-07-12,459.776642
2013-07-15,460.6185
2013-07-16,458.087982
2013-07-17,457.559967
2013-07-18,453.639648
2013-07-19,446.625946
2013-07-22,453.649597
2013-07-23,450.212494
2013-07-24,449.76416
2013-07-25,442.192566
2013-07-26,441.021942
2013-07-29,439.487701
2013-07-30,443.796539
2013-07-31,442.217468
2013-08-01,450.421722
2013-08-02,451.592316
2013-08-05,450.810242
2013-08-06,446.610992
2013-08-07,443.662048
2013-08-08,444.6633
2013-08-09,443.54248
2013-08-12,441.101654
2013-08-13,438.979584
2013-08-14,433.280945
2013-08-15,428.224915
2013-08-16,426.855042
2013-08-19,431.20871
2013-08-20,431.094147
2013-08-21,433.04184
2013-08-22,435.223663
2013-08-23,433.480225
2013-08-26,431.577332
2013-08-27,423.487671
2013-08-28,422.690643
2013-08-29,426.117798
2013-08-30,421.868744
2013-09-03,428.583557
2013-09-04,434.187561
2013-09-05,438.137756
2013-09-06,438.147705
2013-09-09,442.366913
2013-09-10,442.675751
2013-09-11,446.421692
2013-09-12,444.862549
2013-09-13,442.875
2013-09-16,442.222443
2013-09-17,441.400513
2013-09-18,449.973389
2013-09-19,447.517609
2013-09-20,449.868774
2013-09-23,441.594788
2013-09-24,441.76416
2013-09-25,436.977112
2013-09-26,437.445343
2013-09-27,436.558685
2013-09-30,436.31958
2013-10-01,441.843872
2013-10-02,442.337006
2013-10-03,436.409241
2013-10-04,434.546204
2013-10-07,431.253571
2013-10-08,425.241089
2013-10-09,426.332001
2013-10-10,432.498901
2013-10-11,434.366882
2013-10-14,436.419189
2013-10-15,439.358185
2013-10-16,447.338257
2013-10-17,442.735504
2013-10-18,503.816559
2013-10-21,499.776703
2013-10-22,501.619812
2013-10-23,513.779236
2013-10-24,510.860168
2013-10-25,505.704498
2013-10-28,505.604858
2013-10-29,516.185181
2013-10-30,513.286072
2013-10-31,513.365784
2013-11-01,511.602386
2013-11-04,511.13913
2013-11-05,508.852692
2013-11-06,509.465393
2013-11-07,502.093018
2013-11-08,506.11795
2013-11-11,503.408112
2013-11-12,504.000885
2013-11-13,514.307251
2013-11-14,515.682068
2013-11-15,514.85022
2013-11-18,513.848938
2013-11-19,510.685822
2013-11-20,509.246216
2013-11-21,515.104248
2013-11-22,514.018311
2013-11-25,521.012146
2013-11-26,527.228821
2013-11-27,529.570068
2013-11-29,527.816589
2013-12-02,525.271179
2013-12-03,524.663452
2013-12-04,527.114258
2013-12-05,526.695801
2013-12-06,532.937439
2013-12-09,537.057007
2013-12-10,540.30481
2013-12-11,536.633545
2013-12-12,532.982239
