date,price
2014-07-16,67.660004
2014-07-17,66.410004
2014-07-18,68.419998
2014-07-21,69.400002
2014-07-22,69.269997
2014-07-23,71.290001
2014-07-24,74.980003
2014-07-25,75.190002
2014-07-28,74.919998
2014-07-29,73.709999
2014-07-30,74.68
2014-07-31,72.650002
2014-08-01,72.360001
2014-08-04,73.510002
2014-08-05,72.690002
2014-08-06,72.470001
2014-08-07,73.169998
2014-08-08,73.059998
2014-08-11,73.440002
2014-08-12,72.830002
2014-08-13,73.769997
2014-08-14,74.300003
2014-08-15,73.629997
2014-08-18,74.589996
2014-08-19,75.290001
2014-08-20,74.809998
2014-08-21,74.57
2014-08-22,74.57
2014-08-25,75.019997
2014-08-26,75.959999
2014-08-27,74.629997
2014-08-28,73.860001
2014-08-29,74.82
2014-09-02,76.68
2014-09-03,75.830002
2014-09-04,75.949997
2014-09-05,77.260002
2014-09-08,77.889999
2014-09-09,76.669998
2014-09-10,77.43
2014-09-11,77.919998
2014-09-12,77.480003
2014-09-15,74.580002
2014-09-16,76.080002
2014-09-17,76.43
2014-09-18,77.0
2014-09-19,77.910004
2014-09-22,76.800003
2014-09-23,78.290001
2014-09-24,78.540001
2014-09-25,77.220001
2014-09-26,78.790001
2014-09-29,79.0
2014-09-30,79.040001
2014-10-01,76.550003
2014-10-02,77.080002
2014-10-03,77.440002
2014-10-06,77.559998
2014-10-07,76.290001
2014-10-08,77.519997
2014-10-09,75.910004
2014-10-10,72.910004
2014-10-13,72.989998
2014-10-14,73.589996
2014-10-15,73.209999
2014-10-16,72.629997
2014-10-17,75.949997
2014-10-20,76.949997
2014-10-21,78.690002
2014-10-22,78.370003
2014-10-23,80.040001
2014-10-24,80.669998
2014-10-27,80.279999
2014-10-28,80.769997
2014-10-29,75.860001
2014-10-30,74.110001
2014-10-31,74.989998
2014-11-03,73.879997
2014-11-04,75.760002
2014-11-05,74.830002
2014-11-06,75.260002
2014-11-07,75.599998
2014-11-10,75.0
2014-11-11,74.610001
2014-11-12,74.720001
2014-11-13,74.25
2014-11-14,74.879997
2014-11-17,74.239998
2014-11-18,74.339996
2014-11-19,73.330002
2014-11-20,73.599998
2014-11-21,73.75
2014-11-24,74.010002
2014-11-25,75.629997
2014-11-26,77.620003
2014-11-28,77.699997
2014-12-01,75.099998
2014-12-02,75.459999
2014-12-03,74.879997
2014-12-04,75.239998
2014-12-05,76.360001
2014-12-08,76.519997
2014-12-09,76.839996
2014-12-10,76.18
2014-12-11,77.730003
2014-12-12,77.830002
2014-12-15,76.989998
2014-12-16,74.690002
2014-12-17,76.110001
2014-12-18,78.400002
2014-12-19,79.879997
2014-12-22,81.449997
2014-12-23,80.610001
2014-12-24,80.769997
2014-12-26,80.779999
2014-12-29,80.019997
2014-12-30,79.220001
2014-12-31,78.019997
2015-01-02,78.449997
2015-01-05,77.190002
2015-01-06,76.150002
2015-01-07,76.150002
2015-01-08,78.18
2015-01-09,77.739998
2015-01-12,76.720001
2015-01-13,76.449997
2015-01-14,76.279999
2015-01-15,74.050003
2015-01-16,75.18
2015-01-20,76.239998
2015-01-21,76.739998
2015-01-22,77.650002
2015-01-23,77.830002
2015-01-26,77.5
2015-01-27,75.779999
2015-01-28,76.239998
2015-01-29,78.0
2015-01-30,75.910004
2015-02-02,74.989998
2015-02-03,75.400002
2015-02-04,75.629997
2015-02-05,75.610001
2015-02-06,74.470001
2015-02-09,74.440002
2015-02-10,75.190002
2015-02-11,76.510002
2015-02-12,76.230003
2015-02-13,75.739998
2015-02-17,75.599998
2015-02-18,76.709999
2015-02-19,79.419998
2015-02-20,79.900002
2015-02-23,78.839996
2015-02-24,78.449997
2015-02-25,79.559998
2015-02-26,80.410004
2015-02-27,78.970001
2015-03-02,79.75
2015-03-03,79.599998
2015-03-04,80.900002
2015-03-05,81.209999
2015-03-06,80.010002
2015-03-09,79.440002
2015-03-10,77.550003
2015-03-11,77.57
2015-03-12,78.93
2015-03-13,78.050003
2015-03-16,78.07
2015-03-17,79.360001
2015-03-18,80.910004
2015-03-19,82.75
2015-03-20,83.800003
2015-03-23,84.43
2015-03-24,85.309998
2015-03-25,82.919998
2015-03-26,83.010002
2015-03-27,83.300003
2015-03-30,83.199997
2015-03-31,82.220001
2015-04-01,81.669998
2015-04-02,81.559998
2015-04-06,82.440002
2015-04-07,82.32
2015-04-08,82.279999
2015-04-09,82.169998
2015-04-10,82.040001
2015-04-13,83.010002
2015-04-14,83.519997
2015-04-15,82.709999
2015-04-16,82.309998
2015-04-17,80.779999
2015-04-20,83.089996
2015-04-21,83.620003
2015-04-22,84.629997
2015-04-23,82.410004
2015-04-24,81.529999
2015-04-27,81.910004
2015-04-28,80.68
2015-04-29,80.470001
2015-04-30,78.769997
2015-05-01,78.989998
2015-05-04,78.809998
2015-05-05,77.559998
2015-05-06,78.099998
2015-05-07,78.43
2015-05-08,78.510002
2015-05-11,78.010002
2015-05-12,77.459999
2015-05-13,78.440002
2015-05-14,81.370003
2015-05-15,80.419998
2015-05-18,80.879997
2015-05-19,80.629997
2015-05-20,80.550003
2015-05-21,80.480003
2015-05-22,80.540001
2015-05-26,79.330002
2015-05-27,80.550003
2015-05-28,80.150002
2015-05-29,79.190002
2015-06-01,80.290001
2015-06-02,80.440002
2015-06-03,82.440002
2015-06-04,82.050003
2015-06-05,82.139999
2015-06-08,80.669998
2015-06-09,80.669998
2015-06-10,82.160004
2015-06-11,81.830002
2015-06-12,81.529999
2015-06-15,80.709999
2015-06-16,81.059998
2015-06-17,81.790001
2015-06-18,82.910004
2015-06-19,82.510002
2015-06-22,84.739998
2015-06-23,87.879997
2015-06-24,88.860001
2015-06-25,87.980003
2015-06-26,88.010002
2015-06-29,85.800003
2015-06-30,85.769997
2015-07-01,86.910004
2015-07-02,87.290001
2015-07-06,87.550003
2015-07-07,87.220001
2015-07-08,85.650002
2015-07-09,85.879997
2015-07-10,87.949997
2015-07-13,90.099998
2015-07-14,89.68
2015-07-15,89.760002
2015-07-16,90.849998
2015-07-17,94.970001
2015-07-20,97.910004
2015-07-21,98.389999
2015-07-22,97.040001
2015-07-23,95.440002
2015-07-24,96.949997
2015-07-27,94.169998
2015-07-28,95.290001
2015-07-29,96.989998
2015-07-30,95.209999
2015-07-31,94.010002
2015-08-03,94.139999
2015-08-04,94.059998
2015-08-05,96.440002
2015-08-06,95.120003
2015-08-07,94.300003
2015-08-10,94.150002
2015-08-11,93.620003
2015-08-12,94.190002
2015-08-13,93.43
2015-08-14,94.419998
2015-08-17,93.93
2015-08-18,95.169998
2015-08-19,95.309998
2015-08-20,90.559998
2015-08-21,86.059998
2015-08-24,82.089996
2015-08-25,83.0
2015-08-26,87.190002
2015-08-27,89.730003
2015-08-28,91.010002
2015-08-31,89.43
2015-09-01,87.230003
2015-09-02,89.889999
2015-09-03,88.150002
2015-09-04,88.260002
2015-09-08,89.529999
2015-09-09,90.440002
2015-09-10,91.980003
2015-09-11,92.050003
2015-09-14,92.309998
2015-09-15,92.900002
2015-09-16,93.449997
2015-09-17,94.339996
2015-09-18,94.400002
2015-09-21,95.550003
2015-09-22,92.959999
2015-09-23,93.970001
2015-09-24,94.410004
2015-09-25,92.769997
2015-09-28,89.209999
2015-09-29,86.669998
2015-09-30,89.900002
2015-10-01,90.949997
2015-10-02,92.07
2015-10-05,94.010002
2015-10-06,92.800003
2015-10-07,92.400002
2015-10-08,92.470001
2015-10-09,93.239998
2015-10-12,94.260002
2015-10-13,94.120003
2015-10-14,94.07
2015-10-15,95.959999
2015-10-16,97.540001
2015-10-19,98.470001
2015-10-20,97.0
2015-10-21,97.110001
2015-10-22,99.669998
2015-10-23,102.190002
2015-10-26,103.769997
2015-10-27,103.699997
2015-10-28,104.199997
2015-10-29,104.879997
2015-10-30,101.970001
2015-11-02,103.309998
2015-11-03,102.580002
2015-11-04,103.940002
2015-11-05,108.760002
2015-11-06,107.099998
2015-11-09,106.489998
2015-11-10,107.910004
2015-11-11,109.010002
2015-11-12,108.019997
2015-11-13,103.949997
2015-11-16,104.040001
2015-11-17,105.129997
2015-11-18,107.769997
2015-11-19,106.260002
2015-11-20,107.32
2015-11-23,106.949997
2015-11-24,105.739998
2015-11-25,105.410004
2015-11-27,105.449997
2015-11-30,104.239998
2015-12-01,107.120003
2015-12-02,106.07
2015-12-03,104.379997
2015-12-04,106.18
2015-12-07,105.610001
2015-12-08,106.489998
2015-12-09,104.599998
2015-12-10,105.419998
2015-12-11,102.120003
2015-12-14,104.660004
2015-12-15,104.550003
2015-12-16,106.790001
2015-12-17,106.220001
2015-12-18,104.040001
2015-12-21,104.769997
2015-12-22,105.510002
2015-12-23,104.629997
2015-12-24,105.019997
2015-12-28,105.93
2015-12-29,107.260002
2015-12-30,106.220001
2015-12-31,104.660004
2016-01-04,102.220001
2016-01-05,102.730003
2016-01-06,102.970001
2016-01-07,97.919998
2016-01-08,97.330002
2016-01-11,97.510002
2016-01-12,99.370003
2016-01-13,95.440002
2016-01-14,98.370003
2016-01-15,94.970001
2016-01-19,95.260002
2016-01-20,94.349998
2016-01-21,94.160004
2016-01-22,97.940002
2016-01-25,97.010002
2016-01-26,97.339996
2016-01-27,94.449997
2016-01-28,109.110001
2016-01-29,112.209999
2016-02-01,115.089996
2016-02-02,114.610001
2016-02-03,112.690002
2016-02-04,110.489998
2016-02-05,104.07
2016-02-08,99.75
2016-02-09,99.540001
2016-02-10,101.0
2016-02-11,101.910004
2016-02-12,102.010002
2016-02-16,101.610001
2016-02-17,105.199997
2016-02-18,103.470001
2016-02-19,104.57
2016-02-22,107.160004
2016-02-23,105.459999
2016-02-24,106.879997
2016-02-25,108.07
2016-02-26,107.919998
2016-02-29,106.919998
2016-03-01,109.82
2016-03-02,109.949997
2016-03-03,109.580002
2016-03-04,108.389999
2016-03-07,105.730003
2016-03-08,105.93
2016-03-09,107.510002
2016-03-10,107.32
2016-03-11,109.410004
2016-03-14,109.889999
2016-03-15,110.669998
2016-03-16,112.18
2016-03-17,111.019997
2016-03-18,111.449997
2016-03-21,111.849998
2016-03-22,112.25
2016-03-23,112.540001
2016-03-24,113.050003
2016-03-28,113.690002
2016-03-29,116.139999
2016-03-30,114.699997
2016-03-31,114.099998
2016-04-01,116.059998
2016-04-04,112.550003
2016-04-05,112.220001
2016-04-06,113.709999
2016-04-07,113.639999
2016-04-08,110.629997
2016-04-11,108.989998
2016-04-12,110.610001
2016-04-13,110.510002
2016-04-14,110.839996
2016-04-15,109.639999
2016-04-18,110.449997
2016-04-19,112.290001
2016-04-20,112.419998
2016-04-21,113.440002
2016-04-22,110.559998
2016-04-25,110.099998
2016-04-26,108.760002
2016-04-27,108.889999
2016-04-28,116.730003
2016-04-29,117.580002
2016-05-02,118.57
2016-05-03,117.43
2016-05-04,118.059998
2016-05-05,117.809998
2016-05-06,119.489998
2016-05-09,119.239998
2016-05-10,120.5
2016-05-11,119.519997
2016-05-12,120.279999
2016-05-13,119.809998
2016-05-16,118.669998
2016-05-17,117.349998
2016-05-18,117.650002
2016-05-19,116.809998
2016-05-20,117.349998
2016-05-23,115.970001
2016-05-24,117.699997
2016-05-25,117.889999
2016-05-26,119.470001
2016-05-27,119.379997
2016-05-31,118.809998
2016-06-01,118.779999
2016-06-02,118.93
2016-06-03,118.470001
2016-06-06,118.790001
2016-06-07,117.760002
2016-06-08,118.389999
2016-06-09,118.559998
2016-06-10,116.620003
2016-06-13,113.949997
2016-06-14,114.940002
2016-06-15,114.599998
2016-06-16,114.389999
2016-06-17,113.019997
2016-06-20,113.370003
2016-06-21,114.379997
2016-06-22,113.910004
2016-06-23,115.080002
2016-06-24,112.080002
2016-06-27,108.970001
2016-06-28,112.699997
2016-06-29,114.160004
2016-06-30,114.279999
2016-07-01,114.190002
2016-07-05,114.199997
2016-07-06,116.699997
2016-07-07,115.849998
2016-07-08,117.239998
2016-07-11,117.870003
2016-07-12,117.93
2016-07-13,116.779999
2016-07-14,117.290001
2016-07-15,116.860001
2016-07-18,119.370003
2016-07-19,120.610001
2016-07-20,121.919998
2016-07-21,120.610001
2016-07-22,121.0
2016-07-25,121.629997
2016-07-26,121.220001
2016-07-27,123.339996
2016-07-28,125.0
2016-07-29,123.940002
2016-08-01,124.309998
2016-08-02,123.089996
2016-08-03,122.510002
2016-08-04,124.360001
2016-08-05,125.150002
2016-08-08,125.260002
2016-08-09,125.059998
2016-08-10,124.879997
2016-08-11,124.900002
2016-08-12,124.879997
2016-08-15,123.900002
2016-08-16,123.300003
2016-08-17,124.370003
2016-08-18,123.910004
2016-08-19,123.559998
2016-08-22,124.150002
2016-08-23,124.370003
2016-08-24,123.480003
2016-08-25,123.889999
2016-08-26,124.959999
2016-08-29,126.540001
2016-08-30,125.839996
2016-08-31,126.120003
2016-09-01,126.169998
2016-09-02,126.510002
2016-09-06,129.729996
2016-09-07,131.050003
2016-09-08,130.270004
2016-09-09,127.099998
2016-09-12,128.690002
2016-09-13,127.209999
2016-09-14,127.769997
2016-09-15,128.350006
2016-09-16,129.070007
2016-09-19,128.649994
2016-09-20,128.639999
2016-09-21,129.940002
2016-09-22,130.080002
2016-09-23,127.959999
2016-09-26,127.309998
2016-09-27,128.690002
2016-09-28,129.229996
2016-09-29,128.089996
2016-09-30,128.270004
2016-10-03,128.770004
2016-10-04,128.190002
2016-10-05,128.470001
2016-10-06,128.740005
2016-10-07,128.990005
2016-10-10,130.240005
2016-10-11,128.880005
2016-10-12,129.050003
2016-10-13,127.82
2016-10-14,127.879997
2016-10-17,127.540001
2016-10-18,128.570007
2016-10-19,130.110001
2016-10-20,130.0
2016-10-21,132.070007
2016-10-24,133.279999
2016-10-25,132.289993
2016-10-26,131.039993
2016-10-27,129.690002
2016-10-28,131.289993
2016-10-31,130.990005
2016-11-01,129.5
2016-11-02,127.169998
2016-11-03,120.0
2016-11-04,120.75
2016-11-07,122.150002
2016-11-08,124.220001
2016-11-09,123.18
2016-11-10,120.800003
2016-11-11,119.019997
2016-11-14,115.080002
2016-11-15,117.199997
2016-11-16,116.339996
2016-11-17,117.790001
2016-11-18,117.019997
2016-11-21,121.769997
2016-11-22,121.470001
2016-11-23,120.839996
2016-11-25,120.379997
2016-11-28,120.410004
2016-11-29,120.870003
2016-11-30,118.419998
2016-12-01,115.099998
2016-12-02,115.400002
2016-12-05,117.43
2016-12-06,117.309998
2016-12-07,117.949997
2016-12-08,118.910004
2016-12-09,119.68
2016-12-12,117.769997
2016-12-13,120.309998
2016-12-14,120.209999
2016-12-15,120.57
2016-12-16,119.870003
2016-12-19,119.239998
2016-12-20,119.089996
2016-12-21,119.040001
2016-12-22,117.400002
2016-12-23,117.269997
2016-12-27,118.010002
2016-12-28,116.919998
2016-12-29,116.349998
2016-12-30,115.050003
2017-01-03,116.860001
2017-01-04,118.690002
2017-01-05,120.669998
2017-01-06,123.410004
2017-01-09,124.900002
2017-01-10,124.349998
2017-01-11,126.089996
2017-01-12,126.620003
2017-01-13,128.339996
2017-01-17,127.870003
2017-01-18,127.919998
2017-01-19,127.550003
2017-01-20,127.040001
2017-01-23,128.929993
2017-01-24,129.369995
2017-01-25,131.479996
2017-01-26,132.779999
2017-01-27,132.179993
2017-01-30,130.979996
2017-01-31,130.320007
2017-02-01,133.229996
2017-02-02,130.839996
2017-02-03,130.979996
2017-02-06,132.059998
2017-02-07,131.839996
2017-02-08,134.199997
2017-02-09,134.139999
2017-02-10,134.190002
2017-02-13,134.050003
2017-02-14,133.850006
2017-02-15,133.440002
2017-02-16,133.839996
2017-02-17,133.529999
2017-02-21,133.720001
2017-02-22,136.119995
2017-02-23,135.360001
2017-02-24,135.440002
2017-02-27,136.410004
2017-02-28,135.539993
2017-03-01,137.419998
2017-03-02,136.759995
2017-03-03,137.169998
2017-03-06,137.419998
2017-03-07,137.300003
2017-03-08,137.720001
2017-03-09,138.240005
2017-03-10,138.789993
2017-03-13,139.600006
2017-03-14,139.320007
2017-03-15,139.720001
2017-03-16,139.990005
2017-03-17,139.839996
2017-03-20,139.940002
2017-03-21,138.509995
2017-03-22,139.589996
2017-03-23,139.529999
2017-03-24,140.339996
2017-03-27,140.320007
2017-03-28,141.759995
2017-03-29,142.649994
2017-03-30,142.410004
2017-03-31,142.050003
2017-04-03,142.279999
2017-04-04,141.729996
2017-04-05,141.850006
2017-04-06,141.169998
2017-04-07,140.779999
2017-04-10,141.039993
2017-04-11,139.919998
2017-04-12,139.580002
2017-04-13,139.389999
2017-04-17,141.419998
2017-04-18,140.960007
2017-04-19,142.270004
2017-04-20,143.800003
2017-04-21,143.679993
2017-04-24,145.470001
2017-04-25,146.490005
2017-04-26,146.559998
2017-04-27,147.699997
2017-04-28,150.25
2017-05-01,152.460007
2017-05-02,152.779999
2017-05-03,151.800003
2017-05-04,150.850006
2017-05-05,150.240005
2017-05-08,151.059998
2017-05-09,150.479996
2017-05-10,150.289993
2017-05-11,150.039993
2017-05-12,150.330002
2017-05-15,150.190002
2017-05-16,149.779999
2017-05-17,144.850006
2017-05-18,147.660004
2017-05-19,148.059998
2017-05-22,148.240005
