date,price
2012-09-04,26.525377
2012-09-05,26.525377
2012-09-06,27.363289
2012-09-07,27.014162
2012-09-10,26.813404
2012-09-11,26.874504
2012-09-12,26.865774
2012-09-13,27.005426
2012-09-14,27.241091
2012-09-17,27.241091
2012-09-18,27.214912
2012-09-19,27.101442
2012-09-20,27.450571
2012-09-21,27.223639
2012-09-24,26.865774
2012-09-25,26.525377
2012-09-26,26.333347
2012-09-27,26.324617
2012-09-28,25.975487
2012-10-01,25.739824
2012-10-02,25.888206
2012-10-03,26.062775
2012-10-04,26.211155
2012-10-05,26.054043
2012-10-08,25.992943
2012-10-09,25.556532
2012-10-10,25.294678
2012-10-11,25.268496
2012-10-12,25.486698
2012-10-15,25.75728
2012-10-16,25.739824
2012-10-17,25.827108
2012-10-18,25.748554
2012-10-19,24.99791
2012-10-22,24.439304
2012-10-23,24.482943
2012-10-24,24.352022
2012-10-25,24.33456
2012-10-26,24.622599
2012-10-31,24.910635
2012-11-01,25.766008
2012-11-02,25.748554
2012-11-05,25.862019
2012-11-06,26.062775
2012-11-07,25.38196
2012-11-08,25.146299
2012-11-09,25.163755
2012-11-12,24.631327
2012-11-13,23.839321
2012-11-14,23.619318
2012-11-15,23.46092
2012-11-16,23.337719
2012-11-19,23.52252
2012-11-20,23.504921
2012-11-21,23.716124
2012-11-23,24.376123
2012-11-26,24.103319
2012-11-27,23.830524
2012-11-28,24.076925
2012-11-29,23.716124
2012-11-30,23.425722
2012-12-03,23.258518
2012-12-04,23.205727
2012-12-05,23.469717
2012-12-06,23.52252
2012-12-07,23.284922
2012-12-10,23.707323
2012-12-11,24.041723
2012-12-12,23.971325
2012-12-13,23.856922
2012-12-14,23.59292
2012-12-17,23.84812
2012-12-18,24.25292
2012-12-19,24.032921
2012-12-20,24.358522
2012-12-21,24.156122
2012-12-24,23.812922
2012-12-26,23.636923
2012-12-27,23.72492
2012-12-28,23.36412
2012-12-31,23.504921
2013-01-02,24.305723
2013-01-03,23.98012
2013-01-04,23.531319
2013-01-07,23.487322
2013-01-08,23.36412
2013-01-09,23.496119
2013-01-10,23.284922
2013-01-11,23.610521
2013-01-14,23.663321
2013-01-15,23.944927
2013-01-16,23.795326
2013-01-17,23.98012
2013-01-18,23.98012
2013-01-22,23.89212
2013-01-23,24.296923
2013-01-24,24.314518
2013-01-25,24.534525
2013-01-28,24.560926
2013-01-29,24.648922
2013-01-30,24.508125
2013-01-31,24.156122
2013-02-01,24.578526
2013-02-04,24.147326
2013-02-05,24.200127
2013-02-06,24.059322
2013-02-07,24.006525
2013-02-08,24.244123
2013-02-11,24.516924
2013-02-12,24.534525
2013-02-13,24.666523
2013-02-14,24.675329
2013-02-15,24.648922
2013-02-19,24.888498
2013-02-20,24.728781
2013-02-21,24.391615
2013-02-22,24.631178
2013-02-25,24.285137
2013-02-26,24.285137
2013-02-27,24.675547
2013-02-28,24.666672
2013-03-01,24.799768
2013-03-04,24.977224
2013-03-05,25.15468
2013-03-06,24.923988
2013-03-07,24.968351
2013-03-08,24.84413
2013-03-11,24.728781
2013-03-12,24.764271
2013-03-13,24.773146
2013-03-14,24.968351
2013-03-15,24.879622
