fds,precisions,recalls,remove_clique,chamfer,mst_dispersion,span,sparseness,entropy
,,,3.1479029655456543,0.18768681585788727,47.59266930446029,3.2613590478897097,2.3419604301452637,2.598591515671359
0.5763527634124535,0.8055555555555556,0.3055555555555556,3.3098549842834473,0.18525667488574982,49.81339306011796,3.4084313154220585,2.484128952026367,2.5374802580754547
