fds,precisions,recalls,remove_clique,chamfer,mst_dispersion,span,sparseness,entropy
,,,3.4740915298461914,0.16703678667545319,70.28171304706484,3.4467690229415884,2.6426916122436523,2.4397571435939214
0.35261505411456445,0.725,0.6166666666666667,4.345734119415283,0.12728150188922882,68.82379882503301,4.491984701156616,3.202606439590454,2.319185795424885
0.34818708852243635,0.7833333333333333,0.65,4.280906677246094,0.12861405313014984,68.44417308829725,4.528457069396973,3.26202392578125,2.647140528990753
0.3431780077645022,0.7666666666666667,0.65,4.1539998054504395,0.12948539853096008,68.55113291647285,4.331391191482544,3.0969831943511963,2.4602837831842272
0.35404770210383235,0.7625,0.6791666666666667,3.7578818798065186,0.13510830700397491,66.72237607929856,3.6347760915756226,2.9054298400878906,2.585753188025424
0.3553410287118022,0.7666666666666667,0.6,4.3021697998046875,0.11626700311899185,77.45875733566936,4.394696378707886,3.1703591346740723,2.5494912384609116
0.3506737762434275,0.7608333333333333,0.6391666666666667,4.168138027191162,0.12735125422477722,70.00004764895421,4.276261086463928,3.1274802684783936,2.5123709068172397
0.004068278546662428,0.017612074982385966,0.02541325113662819,0.1961001604795456,0.005615255795419216,3.470810230947629,0.29964110124691073,0.1124136671423912,0.10405069676963717
