fds,precisions,recalls,remove_clique,chamfer,mst_dispersion,span,sparseness,entropy
,,,3.4740915298461914,0.16703678667545319,70.28171304706484,3.4467690229415884,2.6426916122436523,2.4397571435939214
0.3536467758481682,0.8375,0.5583333333333333,6.19626522064209,0.09168168902397156,105.16250413423404,5.922851037979126,4.4045491218566895,1.680443695618223
