Unnamed: 0,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
1203,Netherlands,1984,0.0306167918217261,2.8705281986514444,0.038150451391588
1204,Netherlands,1985,0.0258017977050262,2.9622535236932395,0.0319541626815884
1205,Netherlands,1986,0.027869757369202,3.1091047968522783,0.0495741745210076
1206,Netherlands,1987,0.0193124868495423,3.173163448665466,0.0206035679074059
1207,Netherlands,1988,0.0344121886129396,3.183733213925212,0.0033309867048264
1208,Netherlands,1989,0.0442011789608519,3.1984482651084964,0.0046219485724879
1209,Netherlands,1990,0.0418322298634072,3.278644990077838,0.025073635188725
1210,Netherlands,1991,0.0243913440834392,3.3410278644221547,0.0190270293164116
1211,Netherlands,1992,0.0170607089720053,3.3808226820902147,0.0119109505466342
1212,Netherlands,1993,0.0125755215783573,3.409078189667725,0.0083575834151825
1213,Netherlands,1994,0.0296109256914634,3.3725117571259684,-0.0107261935653405
1214,Netherlands,1995,0.0311603598565915,3.50986262777162,0.0407265802277589
1215,Netherlands,1996,0.0349874212057929,3.661598379873648,0.0432312509616263
1216,Netherlands,1997,0.043290534045255,3.5958619403323127,-0.0179529355001527
1217,Netherlands,1998,0.0466391716015247,3.621391691584625,0.007099758465686
1218,Netherlands,1999,0.0503404815181835,3.57759659208452,-0.0120934445179946
1219,Netherlands,2000,0.041956424978691,3.624550039505129,0.0131242990124975
1220,Netherlands,2001,0.0232695508699258,3.764006067365604,0.0384754042130743
1221,Netherlands,2002,0.0021727359494956,3.765819989625358,0.0004819126822035
1222,Netherlands,2003,0.0015564589801701,3.791074376900438,0.0067062120188046
1223,Netherlands,2004,0.0198494571422152,3.919479353976969,0.033870339727155
1224,Netherlands,2005,0.0205087610813881,4.004071081365373,0.0215823888197219
1225,Netherlands,2006,0.0346098895411502,3.922472942269012,-0.0203787938421251
1226,Netherlands,2007,0.0377284252073882,3.98708659693284,0.0164726833339099
1227,Netherlands,2008,0.0217032485133603,3.939799655807217,-0.0118600235976814
1228,Netherlands,2009,-0.0366688393735825,3.885447809576583,-0.0137955863188423
1229,Netherlands,2010,0.0134273933636553,4.113281789143159,0.0586377660266149
1230,Netherlands,2011,0.015511893124465,3.9420491190790887,-0.0416292096777886
1231,Netherlands,2012,-0.0103035399148436,3.812845633468049,-0.0327757168183696
1232,Netherlands,2013,-0.0013017528844991,3.698715193541342,-0.0299331394182086
1233,Netherlands,2014,0.0142339539510084,3.490674854547149,-0.056246650014435
1234,Netherlands,2015,0.0195916972105708,3.540612273204836,0.0143059496339614
1235,Netherlands,2016,0.0219171371926123,3.6060622589587936,0.0184854993158329
1236,Netherlands,2017,0.0291090251315005,3.5517921515934123,-0.0150496867408636
1237,Netherlands,2018,0.0236091509478513,3.550973610679673,-0.0002304585625517
1238,Netherlands,2019,0.0195558841574046,3.5479618461625466,-0.0008481517598634
1239,Netherlands,2020,-0.0379863599268334,3.3846317900064653,-0.0460348964385673
1240,New Zealand,1981,0.0465592180977539,0.4857801939778698,0.0023572523108328
1241,New Zealand,1982,0.0092968959303266,0.5013145609153481,0.0319781809346181
1242,New Zealand,1983,0.0349175806124913,0.5211130383632111,0.0394931226647656
1243,New Zealand,1984,0.0479331855590726,0.5490022641160262,0.053518572170855
1244,New Zealand,1985,0.0161542283790281,0.555111552313476,0.0111279836109359
1245,New Zealand,1986,0.0270541438878655,0.5987516663674791,0.0786150348918682
1246,New Zealand,1987,0.0097066534770988,0.6042330634899635,0.009154708755533
1247,New Zealand,1988,-0.0035417585542624,0.632822164872204,0.0473146921439782
1248,New Zealand,1989,0.001612374812949,0.5674522805124838,-0.1032989803271531
1249,New Zealand,1990,0.0015297292669205,0.6706924398455215,0.1819362841220735
1250,New Zealand,1991,-0.0109048925929439,0.6837848470764318,0.0195207317886658
1251,New Zealand,1992,0.0109443194434893,0.6849341591044574,0.0016808094431157
1252,New Zealand,1993,0.0639159482673809,0.7049530767780214,0.0292275066259484
1253,New Zealand,1994,0.0511861607675419,0.7455590308060388,0.0576009317011656
1254,New Zealand,1995,0.0472246536813871,0.7722306808700085,0.0357740285636865
1255,New Zealand,1996,0.0361549017567337,0.7839503989840585,0.0151764471476921
1256,New Zealand,1997,0.0204983707721415,0.7860292343709294,0.0026517435153614
1257,New Zealand,1998,0.0079744129646952,0.7858350203997447,-0.0002470823764463
1258,New Zealand,1999,0.0545113058291042,0.7903923261480607,0.0057993161796194
1259,New Zealand,2000,0.0290514065483116,0.8266280905578232,0.0458452887395248
1260,New Zealand,2001,0.0346432738698022,0.8174214955733697,-0.0111375297907437
1261,New Zealand,2002,0.0467460896200862,0.847649047069762,0.0369791492639786
1262,New Zealand,2003,0.0454999488383494,0.8201886125481253,-0.03239599527253
1263,New Zealand,2004,0.0402830274099495,0.8495746270417044,0.0358283619694304
1264,New Zealand,2005,0.0332071681762985,0.8232754334312592,-0.030955719219183
1265,New Zealand,2006,0.0288106230252933,0.830410534089858,0.0086667236369011
1266,New Zealand,2007,0.0302816048935487,0.8275252929131304,-0.0034744756458199
1267,New Zealand,2008,-0.0111152307640903,0.8302739753741153,0.0033215691224479
1268,New Zealand,2009,-0.0013517017562981,0.8274743241426334,-0.0033719607196169
1269,New Zealand,2010,0.01523877570677,0.8456901976073447,0.022013823188514
1270,New Zealand,2011,0.0225175863315354,0.8509860489760421,0.0062621647781666
1271,New Zealand,2012,0.0224530293523672,0.8566682717016629,0.0066772219502985
1272,New Zealand,2013,0.0269541661751269,0.8635670849334943,0.0080530742875859
1273,New Zealand,2014,0.0381542760298833,0.902762203885802,0.0453874628110986
1274,New Zealand,2015,0.0374433219794897,0.9079377684658428,0.0057330319742712
1275,New Zealand,2016,0.0376744771676979,0.9170787199463096,0.0100678171984323
1276,New Zealand,2017,0.035782782762582,0.93389962106972,0.0183418290682781
1277,New Zealand,2018,0.0335921954753083,0.9272034038124752,-0.0071701680846326
1278,New Zealand,2019,0.0219247721643698,0.9498316187603548,0.0244048014220363
1279,New Zealand,2020,-0.0125266452942354,0.861220681716391,-0.093291205824051
1280,Norway,1981,0.0159827436373983,1.4406173642898064,0.056135205162473
1281,Norway,1982,0.002353544784467,1.4237186434175482,-0.0117301937982601
1282,Norway,1983,0.0397280881355124,1.565150454595613,0.0993397198470102
1283,Norway,1984,0.0605240316534181,1.5847802650730325,0.012541804156771
1284,Norway,1985,0.0555335896373642,1.567602185568516,-0.0108394077608763
1285,Norway,1986,0.0404225262081309,1.529434396664903,-0.0243478793631373
1286,Norway,1987,0.0175340078899657,1.606862224496645,0.050625138286795
1287,Norway,1988,-0.0025534725777937,1.6563492260267096,0.0307972897586575
1288,Norway,1989,0.010382899693513,1.764675983695226,0.0654009166462877
1289,Norway,1990,0.0193241982650521,1.78343169566485,0.0106284168555121
1290,Norway,1991,0.0308472139526602,1.644450200552303,-0.0779292503606289
1291,Norway,1992,0.0357439553891901,1.7318314193516902,0.0531370416507837
1292,Norway,1993,0.0284532436675762,1.7871511345113928,0.0319428984493257
1293,Norway,1994,0.0505542738771336,1.7261114176935082,-0.0341547592921249
