date,state,city,lat,lon,priceMax,priceMin,priceMod,quantity,year
2003-03-01,MS,AHMEDNAGAR,19.0952075,74.7495916,285.0,100.0,185.0,101240.0,2003.0
2003-03-01,MS,BOMBORI,19.07598,72.87765999999999,263.0,48.0,155.0,10328.0,2003.0
2003-03-01,MS,CHAKAN,18.7602664,73.86303459999999,271.0,158.0,229.0,115250.0,2003.0
2003-03-01,MS,LASALGAON,20.1491422,74.2326058,264.0,110.0,235.0,244700.0,2003.0
2003-03-01,MS,LONAND,18.041706,74.1861821,266.0,115.0,221.0,33746.0,2003.0
2003-03-01,MS,MANMAD,20.2511789,74.43660159999999,254.0,108.0,225.0,103685.0,2003.0
2003-03-01,MS,NASIK,19.9974533,73.78980229999999,281.0,125.0,238.0,23247.0,2003.0
2003-03-01,MS,NIPHAD,20.0799646,74.10931409999999,256.0,112.0,225.0,34285.0,2003.0
2003-03-01,MS,PIMPALGAON,20.1699678,73.98737870000001,265.0,157.0,231.0,95130.0,2003.0
2003-03-01,MS,PUNE,18.5204303,73.85674370000001,273.0,153.0,220.0,377614.0,2003.0
2003-03-01,MS,RAHURI,19.392678,74.6488264,283.0,52.0,181.0,119214.0,2003.0
2003-03-01,MS,SAIKHEDA,22.962215,78.5831181,252.0,120.0,220.0,14359.0,2003.0
2003-03-01,MS,SINNAR,19.8530593,74.00063279999999,259.0,113.0,218.0,19268.0,2003.0
2003-03-01,TN,DINDIGUL,10.3673123,77.98029059999999,757.5,331.5,475.5,22920.0,2003.0
2003-04-01,DEL,DELHI,28.6139391,77.20902120000001,470.0,362.0,425.0,129270.0,2003.0
2003-04-01,GUJ,GONDAL,21.9619463,70.79229699999999,270.0,59.0,181.0,14662.0,2003.0
2003-04-01,GUJ,MAHUVA,21.0902193,71.75631690000002,301.0,181.0,240.0,368321.0,2003.0
2003-04-01,GUJ,RAJKOT,22.3038945,70.8021599,304.0,76.0,223.0,10190.0,2003.0
2003-04-01,HR,KARNAL,29.6856929,76.9904825,443.0,443.0,443.0,7850.0,2003.0
2003-04-01,KNT,HASSAN,13.0068142,76.09955190000001,600.0,350.0,450.0,6890.0,2003.0
2003-04-01,KNT,HUBLI,15.364708300000002,75.1239547,386.0,115.0,316.0,24550.0,2003.0
2003-04-01,MP,INDORE,22.7195687,75.8577258,328.0,103.0,217.0,121520.0,2003.0
2003-04-01,MS,AHMEDNAGAR,19.0952075,74.7495916,369.0,100.0,232.0,82962.0,2003.0
2003-04-01,MS,BOMBORI,19.07598,72.87765999999999,321.0,60.0,212.0,6690.0,2003.0
2003-04-01,MS,CHAKAN,18.7602664,73.86303459999999,358.0,161.0,274.0,36724.0,2003.0
2003-04-01,MS,LASALGAON,20.1491422,74.2326058,346.0,112.0,309.0,255049.0,2003.0
2003-04-01,MS,LONAND,18.041706,74.1861821,340.0,156.0,272.0,22000.0,2003.0
2003-04-01,MS,MANMAD,20.2511789,74.43660159999999,310.0,184.0,279.0,140761.0,2003.0
2003-04-01,MS,NASIK,19.9974533,73.78980229999999,335.0,164.0,286.0,24647.0,2003.0
2003-04-01,MS,NIPHAD,20.0799646,74.10931409999999,339.0,158.0,306.0,50466.0,2003.0
2003-04-01,MS,PIMPALGAON,20.1699678,73.98737870000001,343.0,204.0,303.0,224080.0,2003.0
2003-04-01,MS,PUNE,18.5204303,73.85674370000001,336.0,202.0,273.0,265897.0,2003.0
2003-04-01,MS,RAHURI,19.392678,74.6488264,365.0,78.0,219.0,123840.0,2003.0
2003-04-01,MS,SAIKHEDA,22.962215,78.5831181,323.0,193.0,293.0,21377.0,2003.0
2003-04-01,MS,SINNAR,19.8530593,74.00063279999999,303.0,124.0,272.0,11322.0,2003.0
2003-04-01,TN,DINDIGUL,10.3673123,77.98029059999999,888.0,477.0,708.5,24477.5,2003.0
2003-05-01,DEL,DELHI,28.6139391,77.20902120000001,511.0,305.0,419.0,215470.0,2003.0
2003-05-01,GUJ,GONDAL,21.9619463,70.79229699999999,330.0,71.0,247.0,12685.0,2003.0
2003-05-01,GUJ,MAHUVA,21.0902193,71.75631690000002,349.0,185.0,267.0,237582.0,2003.0
2003-05-01,GUJ,RAJKOT,22.3038945,70.8021599,378.0,117.0,235.0,15240.0,2003.0
2003-05-01,HR,KARNAL,29.6856929,76.9904825,427.0,403.0,415.0,5020.0,2003.0
2003-05-01,KNT,DHAVANGERE,14.4663438,75.9238397,445.0,128.0,304.0,19299.0,2003.0
2003-05-01,KNT,HASSAN,13.0068142,76.09955190000001,450.0,269.0,360.0,16279.0,2003.0
2003-05-01,KNT,HUBLI,15.364708300000002,75.1239547,439.0,127.0,364.0,25400.0,2003.0
2003-05-01,MP,INDORE,22.7195687,75.8577258,341.0,85.0,214.0,87630.0,2003.0
2003-05-01,MS,AHMEDNAGAR,19.0952075,74.7495916,405.0,100.0,260.0,79671.0,2003.0
2003-05-01,MS,BOMBORI,19.07598,72.87765999999999,361.0,41.0,200.0,11137.0,2003.0
2003-05-01,MS,CHAKAN,18.7602664,73.86303459999999,384.0,231.0,314.0,9715.0,2003.0
2003-05-01,MS,LASALGAON,20.1491422,74.2326058,387.0,111.0,340.0,298130.0,2003.0
2003-05-01,MS,LONAND,18.041706,74.1861821,354.0,143.0,262.0,27523.0,2003.0
2003-05-01,MS,MANMAD,20.2511789,74.43660159999999,351.0,172.0,296.0,85742.0,2003.0
2003-05-01,MS,NASIK,19.9974533,73.78980229999999,354.0,159.0,309.0,27164.0,2003.0
2003-05-01,MS,NIPHAD,20.0799646,74.10931409999999,368.0,144.0,322.0,66600.0,2003.0
2003-05-01,MS,PIMPALGAON,20.1699678,73.98737870000001,379.0,212.0,335.0,299435.0,2003.0
2003-05-01,MS,PUNE,18.5204303,73.85674370000001,403.0,226.0,322.0,417494.0,2003.0
2003-05-01,MS,RAHURI,19.392678,74.6488264,417.0,88.0,252.0,179937.0,2003.0
2003-05-01,MS,SAIKHEDA,22.962215,78.5831181,372.0,206.0,319.0,42612.0,2003.0
2003-05-01,MS,SINNAR,19.8530593,74.00063279999999,340.0,98.0,289.0,19638.0,2003.0
2003-05-01,TN,DINDIGUL,10.3673123,77.98029059999999,965.5,602.5,815.5,31930.0,2003.0
2003-06-01,DEL,DELHI,28.6139391,77.20902120000001,555.0,345.0,463.0,140950.0,2003.0
2003-06-01,GUJ,GONDAL,21.9619463,70.79229699999999,520.0,145.0,408.0,6767.0,2003.0
2003-06-01,GUJ,MAHUVA,21.0902193,71.75631690000002,395.0,201.0,294.0,19927.0,2003.0
2003-06-01,GUJ,RAJKOT,22.3038945,70.8021599,516.0,144.0,321.0,13650.0,2003.0
2003-06-01,HR,KARNAL,29.6856929,76.9904825,435.0,389.0,412.0,3010.0,2003.0
2003-06-01,KNT,DHAVANGERE,14.4663438,75.9238397,528.0,162.0,366.0,7721.0,2003.0
2003-06-01,KNT,HASSAN,13.0068142,76.09955190000001,600.0,467.0,532.0,5352.0,2003.0
2003-06-01,KNT,HUBLI,15.364708300000002,75.1239547,577.0,164.0,453.0,44017.0,2003.0
2003-06-01,MP,DEWAS,22.9622672,76.0507949,308.0,163.0,188.0,430.0,2003.0
2003-06-01,MP,INDORE,22.7195687,75.8577258,498.0,106.0,302.0,44720.0,2003.0
2003-06-01,MS,AHMEDNAGAR,19.0952075,74.7495916,550.0,100.0,325.0,54079.0,2003.0
2003-06-01,MS,BOMBORI,19.07598,72.87765999999999,546.0,85.0,315.0,14452.0,2003.0
2003-06-01,MS,CHAKAN,18.7602664,73.86303459999999,556.0,306.0,448.0,8590.0,2003.0
2003-06-01,MS,LASALGAON,20.1491422,74.2326058,490.0,204.0,448.0,237440.0,2003.0
2003-06-01,MS,LONAND,18.041706,74.1861821,490.0,233.0,396.0,1700.0,2003.0
2003-06-01,MS,MANMAD,20.2511789,74.43660159999999,464.0,260.0,430.0,59285.0,2003.0
2003-06-01,MS,NASIK,19.9974533,73.78980229999999,516.0,218.0,442.0,30028.0,2003.0
2003-06-01,MS,NIPHAD,20.0799646,74.10931409999999,475.0,175.0,444.0,44031.0,2003.0
2003-06-01,MS,PIMPALGAON,20.1699678,73.98737870000001,489.0,299.0,449.0,194841.0,2003.0
2003-06-01,MS,PUNE,18.5204303,73.85674370000001,571.0,392.0,497.0,246657.0,2003.0
2003-06-01,MS,RAHURI,19.392678,74.6488264,565.0,102.0,327.0,145940.0,2003.0
2003-06-01,MS,SAIKHEDA,22.962215,78.5831181,488.0,339.0,451.0,27816.0,2003.0
2003-06-01,MS,SINNAR,19.8530593,74.00063279999999,459.0,119.0,423.0,11963.0,2003.0
2003-06-01,TN,DINDIGUL,10.3673123,77.98029059999999,1015.5,594.0,826.0,28870.0,2003.0
2003-07-01,DEL,DELHI,28.6139391,77.20902120000001,680.0,376.0,531.0,271530.0,2003.0
2003-07-01,GUJ,GONDAL,21.9619463,70.79229699999999,531.0,148.0,422.0,17034.0,2003.0
2003-07-01,GUJ,MAHUVA,21.0902193,71.75631690000002,440.0,233.0,336.0,24025.0,2003.0
2003-07-01,GUJ,RAJKOT,22.3038945,70.8021599,552.0,146.0,317.0,13482.0,2003.0
2003-07-01,HR,KARNAL,29.6856929,76.9904825,595.0,522.0,560.0,5660.0,2003.0
2003-07-01,KNT,DHAVANGERE,14.4663438,75.9238397,590.0,216.0,440.0,21068.0,2003.0
2003-07-01,KNT,HASSAN,13.0068142,76.09955190000001,575.0,450.0,510.0,6937.0,2003.0
2003-07-01,KNT,HUBLI,15.364708300000002,75.1239547,575.0,285.0,463.0,36950.0,2003.0
2003-07-01,MP,INDORE,22.7195687,75.8577258,525.0,120.0,321.0,51120.0,2003.0
2003-07-01,MS,AHMEDNAGAR,19.0952075,74.7495916,544.0,105.0,325.0,36225.0,2003.0
2003-07-01,MS,BOMBORI,19.07598,72.87765999999999,529.0,119.0,324.0,12072.0,2003.0
2003-07-01,MS,CHAKAN,18.7602664,73.86303459999999,535.0,300.0,451.0,13169.0,2003.0
2003-07-01,MS,LASALGAON,20.1491422,74.2326058,502.0,252.0,459.0,199729.0,2003.0
2003-07-01,MS,LONAND,18.041706,74.1861821,459.0,313.0,406.0,189.0,2003.0
2003-07-01,MS,MANMAD,20.2511789,74.43660159999999,483.0,324.0,453.0,56710.0,2003.0
2003-07-01,MS,NASIK,19.9974533,73.78980229999999,507.0,241.0,449.0,29914.0,2003.0
2003-07-01,MS,NIPHAD,20.0799646,74.10931409999999,492.0,212.0,463.0,38490.0,2003.0
2003-07-01,MS,PIMPALGAON,20.1699678,73.98737870000001,493.0,326.0,461.0,208675.0,2003.0
2003-07-01,MS,PUNE,18.5204303,73.85674370000001,573.0,398.0,508.0,221535.0,2003.0
2003-07-01,MS,RAHURI,19.392678,74.6488264,563.0,95.0,335.0,118205.0,2003.0
2003-07-01,MS,SAIKHEDA,22.962215,78.5831181,483.0,371.0,459.0,21838.0,2003.0
2003-07-01,MS,SINNAR,19.8530593,74.00063279999999,477.0,109.0,447.0,17933.0,2003.0
2003-07-01,TN,DINDIGUL,10.3673123,77.98029059999999,1037.0,571.5,817.5,13380.0,2003.0
2003-08-01,DEL,DELHI,28.6139391,77.20902120000001,698.0,418.0,572.0,179541.0,2003.0
2003-08-01,GUJ,GONDAL,21.9619463,70.79229699999999,555.0,159.0,443.0,35360.0,2003.0
2003-08-01,GUJ,MAHUVA,21.0902193,71.75631690000002,443.0,209.0,329.0,14790.0,2003.0
2003-08-01,GUJ,RAJKOT,22.3038945,70.8021599,567.0,184.0,413.0,12401.0,2003.0
2003-08-01,HR,KARNAL,29.6856929,76.9904825,625.0,465.0,546.0,4900.0,2003.0
2003-08-01,KNT,DHAVANGERE,14.4663438,75.9238397,608.0,231.0,436.0,12275.0,2003.0
2003-08-01,KNT,HASSAN,13.0068142,76.09955190000001,637.0,488.0,560.0,12533.0,2003.0
2003-08-01,KNT,HUBLI,15.364708300000002,75.1239547,602.0,312.0,486.0,24300.0,2003.0
2003-08-01,MP,DEWAS,22.9622672,76.0507949,575.0,278.0,358.0,99.0,2003.0
2003-08-01,MP,INDORE,22.7195687,75.8577258,579.0,150.0,363.0,48117.0,2003.0
2003-08-01,MS,AHMEDNAGAR,19.0952075,74.7495916,570.0,142.0,357.0,28586.0,2003.0
2003-08-01,MS,BOMBORI,19.07598,72.87765999999999,542.0,85.0,302.0,9109.0,2003.0
2003-08-01,MS,CHAKAN,18.7602664,73.86303459999999,563.0,305.0,482.0,18550.0,2003.0
2003-08-01,MS,LASALGAON,20.1491422,74.2326058,562.0,273.0,507.0,208150.0,2003.0
2003-08-01,MS,LONAND,18.041706,74.1861821,601.0,425.0,500.0,260.0,2003.0
2003-08-01,MS,MANMAD,20.2511789,74.43660159999999,853.0,222.0,501.0,55180.0,2003.0
2003-08-01,MS,NASIK,19.9974533,73.78980229999999,541.0,244.0,493.0,35545.0,2003.0
2003-08-01,MS,NIPHAD,20.0799646,74.10931409999999,570.0,247.0,519.0,43430.0,2003.0
2003-08-01,MS,PIMPALGAON,20.1699678,73.98737870000001,561.0,367.0,508.0,225663.0,2003.0
2003-08-01,MS,PUNE,18.5204303,73.85674370000001,596.0,403.0,510.0,209302.0,2003.0
2003-08-01,MS,RAHURI,19.392678,74.6488264,580.0,100.0,356.0,152763.0,2003.0
2003-08-01,MS,SAIKHEDA,22.962215,78.5831181,540.0,420.0,502.0,32707.0,2003.0
2003-08-01,MS,SINNAR,19.8530593,74.00063279999999,531.0,136.0,491.0,16888.0,2003.0
2003-08-01,TN,DINDIGUL,10.3673123,77.98029059999999,1106.0,454.0,713.0,22558.0,2003.0
2003-09-01,DEL,DELHI,28.6139391,77.20902120000001,744.0,590.0,691.0,136220.0,2003.0
2003-09-01,GUJ,GONDAL,21.9619463,70.79229699999999,584.0,145.0,393.0,26036.0,2003.0
2003-09-01,GUJ,MAHUVA,21.0902193,71.75631690000002,551.0,258.0,419.0,10125.0,2003.0
2003-09-01,GUJ,RAJKOT,22.3038945,70.8021599,593.0,188.0,423.0,20043.0,2003.0
2003-09-01,HR,KARNAL,29.6856929,76.9904825,722.0,593.0,651.0,3300.0,2003.0
2003-09-01,KNT,DHAVANGERE,14.4663438,75.9238397,628.0,225.0,428.0,21276.0,2003.0
2003-09-01,KNT,HASSAN,13.0068142,76.09955190000001,584.0,380.0,478.0,14646.0,2003.0
2003-09-01,KNT,HUBLI,15.364708300000002,75.1239547,633.0,255.0,517.0,29074.0,2003.0
2003-09-01,MP,DEWAS,22.9622672,76.0507949,700.0,350.0,480.0,21.0,2003.0
2003-09-01,MP,INDORE,22.7195687,75.8577258,716.0,191.0,450.0,47295.0,2003.0
2003-09-01,MS,AHMEDNAGAR,19.0952075,74.7495916,620.0,168.0,387.0,35476.0,2003.0
2003-09-01,MS,BOMBORI,19.07598,72.87765999999999,586.0,99.0,340.0,3290.0,2003.0
2003-09-01,MS,CHAKAN,18.7602664,73.86303459999999,615.0,308.0,523.0,6995.0,2003.0
2003-09-01,MS,DHULIA,22.0347727,86.0618818,890.0,25.0,550.0,2600.0,2003.0
2003-09-01,MS,LASALGAON,20.1491422,74.2326058,614.0,241.0,537.0,187333.0,2003.0
2003-09-01,MS,LONAND,18.041706,74.1861821,689.0,444.0,592.0,12050.0,2003.0
2003-09-01,MS,MANMAD,20.2511789,74.43660159999999,587.0,180.0,521.0,45651.0,2003.0
2003-09-01,MS,NASIK,19.9974533,73.78980229999999,577.0,239.0,511.0,27536.0,2003.0
2003-09-01,MS,NIPHAD,20.0799646,74.10931409999999,599.0,239.0,529.0,53730.0,2003.0
2003-09-01,MS,PIMPALGAON,20.1699678,73.98737870000001,597.0,357.0,538.0,194538.0,2003.0
2003-09-01,MS,PUNE,18.5204303,73.85674370000001,648.0,415.0,547.0,180941.0,2003.0
2003-09-01,MS,RAHURI,19.392678,74.6488264,690.0,100.0,437.0,101178.0,2003.0
2003-09-01,MS,SAIKHEDA,22.962215,78.5831181,585.0,419.0,561.0,35701.0,2003.0
2003-09-01,MS,SINNAR,19.8530593,74.00063279999999,582.0,143.0,514.0,19412.0,2003.0
2003-09-01,TN,DINDIGUL,10.3673123,77.98029059999999,1049.5,456.0,721.5,18475.0,2003.0
2003-10-01,DEL,DELHI,28.6139391,77.20902120000001,1112.0,698.0,881.0,195000.0,2003.0
2003-10-01,GUJ,GONDAL,21.9619463,70.79229699999999,775.0,313.0,539.0,16923.0,2003.0
2003-10-01,GUJ,MAHUVA,21.0902193,71.75631690000002,691.0,367.0,528.0,3438.0,2003.0
2003-10-01,GUJ,RAJKOT,22.3038945,70.8021599,837.0,325.0,585.0,20543.0,2003.0
2003-10-01,HR,KARNAL,29.6856929,76.9904825,877.0,716.0,799.0,2850.0,2003.0
2003-10-01,KNT,DHAVANGERE,14.4663438,75.9238397,859.0,179.0,538.0,41892.0,2003.0
2003-10-01,KNT,HASSAN,13.0068142,76.09955190000001,753.0,459.0,588.0,14900.0,2003.0
2003-10-01,KNT,HUBLI,15.364708300000002,75.1239547,824.0,169.0,629.0,52818.0,2003.0
2003-10-01,MP,INDORE,22.7195687,75.8577258,884.0,209.0,542.0,87650.0,2003.0
2003-10-01,MS,AHMEDNAGAR,19.0952075,74.7495916,904.0,274.0,590.0,30462.0,2003.0
2003-10-01,MS,BOMBORI,19.07598,72.87765999999999,783.0,219.0,504.0,875.0,2003.0
2003-10-01,MS,CHAKAN,18.7602664,73.86303459999999,943.0,353.0,756.0,3820.0,2003.0
2003-10-01,MS,LASALGAON,20.1491422,74.2326058,929.0,388.0,748.0,108321.0,2003.0
2003-10-01,MS,LONAND,18.041706,74.1861821,901.0,556.0,714.0,24200.0,2003.0
2003-10-01,MS,MANMAD,20.2511789,74.43660159999999,838.0,269.0,734.0,27039.0,2003.0
2003-10-01,MS,NASIK,19.9974533,73.78980229999999,858.0,330.0,740.0,15665.0,2003.0
2003-10-01,MS,NIPHAD,20.0799646,74.10931409999999,857.0,310.0,796.0,19300.0,2003.0
2003-10-01,MS,PIMPALGAON,20.1699678,73.98737870000001,895.0,393.0,788.0,100835.0,2003.0
2003-10-01,MS,PUNE,18.5204303,73.85674370000001,964.0,565.0,775.0,143884.0,2003.0
2003-10-01,MS,RAHURI,19.392678,74.6488264,910.0,125.0,616.0,50077.0,2003.0
2003-10-01,MS,SAIKHEDA,22.962215,78.5831181,777.0,458.0,741.0,6339.0,2003.0
2003-10-01,MS,SINNAR,19.8530593,74.00063279999999,857.0,185.0,729.0,15198.0,2003.0
2003-10-01,TN,DINDIGUL,10.3673123,77.98029059999999,1165.5,633.5,919.5,18097.5,2003.0
2003-11-01,DEL,DELHI,28.6139391,77.20902120000001,884.0,484.0,693.0,357390.0,2003.0
2003-11-01,GUJ,GONDAL,21.9619463,70.79229699999999,617.0,257.0,409.0,34956.0,2003.0
2003-11-01,GUJ,MAHUVA,21.0902193,71.75631690000002,440.0,263.0,354.0,1083.0,2003.0
2003-11-01,GUJ,RAJKOT,22.3038945,70.8021599,572.0,182.0,374.0,40343.0,2003.0
2003-11-01,HR,KARNAL,29.6856929,76.9904825,741.0,550.0,640.0,4330.0,2003.0
2003-11-01,KNT,DHAVANGERE,14.4663438,75.9238397,849.0,109.0,493.0,23639.0,2003.0
2003-11-01,KNT,HASSAN,13.0068142,76.09955190000001,718.0,343.0,536.0,15260.0,2003.0
2003-11-01,KNT,HUBLI,15.364708300000002,75.1239547,796.0,144.0,602.0,38700.0,2003.0
2003-11-01,MP,DEWAS,22.9622672,76.0507949,600.0,200.0,360.0,24.0,2003.0
2003-11-01,MP,INDORE,22.7195687,75.8577258,713.0,133.0,426.0,348000.0,2003.0
2003-11-01,MP,MANDSOUR,24.076836,75.0692952,455.0,172.0,308.0,513.0,2003.0
2003-11-01,MS,AHMEDNAGAR,19.0952075,74.7495916,788.0,273.0,531.0,41880.0,2003.0
2003-11-01,MS,BOMBORI,19.07598,72.87765999999999,663.0,131.0,397.0,509.0,2003.0
2003-11-01,MS,CHAKAN,18.7602664,73.86303459999999,930.0,450.0,700.0,1535.0,2003.0
2003-11-01,MS,DHULIA,22.0347727,86.0618818,563.0,100.0,440.0,4500.0,2003.0
2003-11-01,MS,LASALGAON,20.1491422,74.2326058,740.0,312.0,597.0,230372.0,2003.0
2003-11-01,MS,LONAND,18.041706,74.1861821,707.0,350.0,550.0,12433.0,2003.0
2003-11-01,MS,MANMAD,20.2511789,74.43660159999999,703.0,330.0,605.0,151262.0,2003.0
2003-11-01,MS,NASIK,19.9974533,73.78980229999999,684.0,295.0,572.0,6447.0,2003.0
2003-11-01,MS,NIPHAD,20.0799646,74.10931409999999,658.0,316.0,569.0,4732.0,2003.0
2003-11-01,MS,PIMPALGAON,20.1699678,73.98737870000001,741.0,355.0,630.0,241440.0,2003.0
2003-11-01,MS,PUNE,18.5204303,73.85674370000001,1004.0,467.0,793.0,204533.0,2003.0
2003-11-01,MS,RAHURI,19.392678,74.6488264,853.0,150.0,590.0,73605.0,2003.0
2003-11-01,MS,SINNAR,19.8530593,74.00063279999999,595.0,91.0,519.0,31295.0,2003.0
2003-11-01,TN,DINDIGUL,10.3673123,77.98029059999999,1100.0,733.0,933.0,3330.0,2003.0
2003-12-01,DEL,DELHI,28.6139391,77.20902120000001,819.0,499.0,731.0,321820.0,2003.0
2003-12-01,GUJ,BHAVNAGAR,21.7644725,72.1519304,733.0,505.0,618.0,43905.0,2003.0
2003-12-01,GUJ,GONDAL,21.9619463,70.79229699999999,683.0,197.0,574.0,44671.0,2003.0
2003-12-01,GUJ,MAHUVA,21.0902193,71.75631690000002,755.0,478.0,637.0,50640.0,2003.0
2003-12-01,GUJ,RAJKOT,22.3038945,70.8021599,666.0,224.0,519.0,38465.0,2003.0
2003-12-01,HR,KARNAL,29.6856929,76.9904825,717.0,567.0,644.0,1950.0,2003.0
2003-12-01,KNT,DHAVANGERE,14.4663438,75.9238397,838.0,166.0,508.0,5452.0,2003.0
2003-12-01,KNT,HASSAN,13.0068142,76.09955190000001,738.0,400.0,595.0,5274.0,2003.0
2003-12-01,KNT,HUBLI,15.364708300000002,75.1239547,813.0,167.0,638.0,28064.0,2003.0
2003-12-01,MP,DEWAS,22.9622672,76.0507949,647.0,200.0,360.0,70.0,2003.0
2003-12-01,MP,INDORE,22.7195687,75.8577258,753.0,166.0,459.0,104170.0,2003.0
2003-12-01,MP,MANDSOUR,24.076836,75.0692952,448.0,90.0,352.0,150.0,2003.0
2003-12-01,MS,AHMEDNAGAR,19.0952075,74.7495916,853.0,299.0,593.0,32370.0,2003.0
2003-12-01,MS,BOMBORI,19.07598,72.87765999999999,689.0,178.0,434.0,1269.0,2003.0
2003-12-01,MS,CHAKAN,18.7602664,73.86303459999999,796.0,363.0,650.0,6900.0,2003.0
2003-12-01,MS,DHULIA,22.0347727,86.0618818,690.0,186.0,579.0,27020.0,2003.0
2003-12-01,MS,LASALGAON,20.1491422,74.2326058,774.0,361.0,679.0,381268.0,2003.0
2003-12-01,MS,LONAND,18.041706,74.1861821,755.0,365.0,605.0,18300.0,2003.0
2003-12-01,MS,MANMAD,20.2511789,74.43660159999999,730.0,457.0,658.0,243606.0,2003.0
2003-12-01,MS,NASIK,19.9974533,73.78980229999999,750.0,358.0,641.0,21181.0,2003.0
2003-12-01,MS,NIPHAD,20.0799646,74.10931409999999,711.0,366.0,666.0,26170.0,2003.0
2003-12-01,MS,PIMPALGAON,20.1699678,73.98737870000001,789.0,492.0,697.0,371518.0,2003.0
2003-12-01,MS,PUNE,18.5204303,73.85674370000001,857.0,584.0,760.0,238450.0,2003.0
2003-12-01,MS,RAHURI,19.392678,74.6488264,874.0,143.0,645.0,78716.0,2003.0
2003-12-01,MS,SINNAR,19.8530593,74.00063279999999,727.0,171.0,660.0,61990.0,2003.0
2003-12-01,TN,DINDIGUL,10.3673123,77.98029059999999,1257.5,400.0,862.5,3185.0,2003.0
2004-01-01,AP,HYDERABAD,17.385044,78.486671,871.0,593.0,732.0,16202.0,2004.0
2004-01-01,AP,KURNOOL,15.828125699999998,78.0372792,814.0,598.0,714.0,1660.0,2004.0
2004-01-01,BHR,PATNA,25.5940947,85.1375645,1120.0,1067.0,1092.0,13340.0,2004.0
2004-01-01,DEL,DELHI,28.6139391,77.20902120000001,1065.0,471.0,928.0,206360.0,2004.0
2004-01-01,GUJ,BHAVNAGAR,21.7644725,72.1519304,746.0,584.0,663.0,418277.0,2004.0
2004-01-01,GUJ,GONDAL,21.9619463,70.79229699999999,747.0,194.0,580.0,51081.0,2004.0
2004-01-01,GUJ,MAHUVA,21.0902193,71.75631690000002,730.0,501.0,615.0,154000.0,2004.0
2004-01-01,GUJ,RAJKOT,22.3038945,70.8021599,733.0,296.0,572.0,21472.0,2004.0
2004-01-01,GUJ,SURAT,21.1702401,72.83106070000001,964.0,791.0,879.0,29800.0,2004.0
2004-01-01,HP,SHIMLA,31.104814500000003,77.17340329999999,1191.0,1094.0,1145.0,1620.0,2004.0
2004-01-01,HR,KARNAL,29.6856929,76.9904825,1050.0,917.0,983.0,700.0,2004.0
2004-01-01,JK,SRINAGAR,34.125541299999995,74.94425849999999,1189.0,962.0,1078.0,6140.0,2004.0
2004-01-01,KNT,BANGALORE,12.9715987,77.5945627,1066.0,916.0,991.0,227832.0,2004.0
2004-01-01,KNT,BELGAUM,15.8496953,74.4976741,923.0,341.0,678.0,7795.0,2004.0
2004-01-01,KNT,CHICKBALLAPUR,13.432366,77.72803959999999,815.0,595.0,710.0,715.0,2004.0
2004-01-01,KNT,DHAVANGERE,14.4663438,75.9238397,928.0,217.0,585.0,4863.0,2004.0
2004-01-01,KNT,HASSAN,13.0068142,76.09955190000001,850.0,400.0,600.0,318.0,2004.0
2004-01-01,KNT,HUBLI,15.364708300000002,75.1239547,915.0,261.0,649.0,13250.0,2004.0
2004-01-01,KNT,KOLAR,13.1357446,78.13256109999999,1092.0,615.0,904.0,310.0,2004.0
2004-01-01,MH,MUMBAI,19.0759837,72.87765590000001,971.0,719.0,849.0,267100.0,2004.0
2004-01-01,MH,NAGPUR,21.1458004,79.0881546,922.0,858.0,889.0,21682.0,2004.0
2004-01-01,MP,INDORE,22.7195687,75.8577258,928.0,252.0,578.0,48500.0,2004.0
2004-01-01,MS,AHMEDNAGAR,19.0952075,74.7495916,930.0,307.0,618.0,30981.0,2004.0
2004-01-01,MS,BOMBORI,19.07598,72.87765999999999,820.0,225.0,522.0,1065.0,2004.0
2004-01-01,MS,CHAKAN,18.7602664,73.86303459999999,850.0,500.0,650.0,10000.0,2004.0
2004-01-01,MS,DHULIA,22.0347727,86.0618818,804.0,175.0,705.0,10380.0,2004.0
2004-01-01,MS,KALVAN,19.24033,73.13054,958.0,105.0,807.0,51600.0,2004.0
2004-01-01,MS,KOLHAPUR,16.704987300000003,74.2432527,957.0,280.0,505.0,56095.0,2004.0
2004-01-01,MS,LASALGAON,20.1491422,74.2326058,877.0,481.0,814.0,371920.0,2004.0
2004-01-01,MS,LONAND,18.041706,74.1861821,902.0,578.0,799.0,28500.0,2004.0
2004-01-01,MS,MALEGAON,20.5547497,74.5100291,824.0,234.0,744.0,77535.0,2004.0
2004-01-01,MS,MANMAD,20.2511789,74.43660159999999,853.0,499.0,781.0,169549.0,2004.0
2004-01-01,MS,NASIK,19.9974533,73.78980229999999,972.0,476.0,814.0,19806.0,2004.0
2004-01-01,MS,NIPHAD,20.0799646,74.10931409999999,845.0,432.0,792.0,33520.0,2004.0
2004-01-01,MS,PIMPALGAON,20.1699678,73.98737870000001,911.0,603.0,811.0,293031.0,2004.0
2004-01-01,MS,PUNE,18.5204303,73.85674370000001,908.0,600.0,774.0,322593.0,2004.0
2004-01-01,MS,RAHURI,19.392678,74.6488264,958.0,183.0,633.0,30300.0,2004.0
2004-01-01,MS,SINNAR,19.8530593,74.00063279999999,825.0,278.0,725.0,48546.0,2004.0
